"FID_","Month_","Day_","Year_","Longitude","Latitude","Date_","fgadkey","toppid","tagcode","seriesname","tagtype","positiontype","breedingst"
74453,10.000000,17.000000,2011.000000,-60.520000,44.000000,10/17/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74454,10.000000,18.000000,2011.000000,-61.780000,43.630000,10/18/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74455,10.000000,19.000000,2011.000000,-61.520000,44.170000,10/19/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74456,10.000000,20.000000,2011.000000,-61.620000,43.710000,10/20/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74457,10.000000,21.000000,2011.000000,-63.000000,43.830000,10/21/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74458,10.000000,22.000000,2011.000000,-61.460000,42.960000,10/22/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74459,10.000000,23.000000,2011.000000,-61.010000,43.960000,10/23/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74460,10.000000,24.000000,2011.000000,-62.640000,43.580000,10/24/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74461,10.000000,25.000000,2011.000000,-61.960000,44.710000,10/25/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74462,10.000000,27.000000,2011.000000,-59.920000,45.040000,10/27/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74463,10.000000,29.000000,2011.000000,-60.020000,45.540000,10/29/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74464,10.000000,30.000000,2011.000000,-60.160000,46.330000,10/30/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74465,10.000000,31.000000,2011.000000,-60.810000,46.830000,10/31/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74466,11.000000,3.000000,2011.000000,-59.950000,42.710000,11/3/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74467,11.000000,4.000000,2011.000000,-61.650000,42.880000,11/4/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74468,11.000000,5.000000,2011.000000,-62.130000,42.000000,11/5/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74469,11.000000,6.000000,2011.000000,-61.560000,42.750000,11/6/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74470,11.000000,11.000000,2011.000000,-62.430000,42.290000,11/11/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74471,11.000000,12.000000,2011.000000,-61.960000,42.500000,11/12/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74472,11.000000,15.000000,2011.000000,-62.750000,42.380000,11/15/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74473,11.000000,17.000000,2011.000000,-62.080000,42.580000,11/17/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74474,11.000000,18.000000,2011.000000,-62.370000,41.540000,11/18/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74475,11.000000,20.000000,2011.000000,-61.990000,43.000000,11/20/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74476,11.000000,24.000000,2011.000000,-64.870000,41.710000,11/24/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74477,11.000000,26.000000,2011.000000,-63.330000,42.540000,11/26/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74478,11.000000,27.000000,2011.000000,-65.130000,42.330000,11/27/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74479,12.000000,2.000000,2011.000000,-71.300000,39.380000,12/2/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74480,12.000000,3.000000,2011.000000,-70.800000,38.670000,12/3/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74481,12.000000,4.000000,2011.000000,-72.520000,37.830000,12/4/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74482,12.000000,5.000000,2011.000000,-72.160000,36.920000,12/5/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74483,12.000000,6.000000,2011.000000,-71.660000,37.210000,12/6/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74484,12.000000,10.000000,2011.000000,-74.930000,37.960000,12/10/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74485,12.000000,11.000000,2011.000000,-75.820000,37.250000,12/11/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74486,12.000000,12.000000,2011.000000,-75.200000,37.960000,12/12/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74487,12.000000,14.000000,2011.000000,-74.240000,37.920000,12/14/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74488,12.000000,15.000000,2011.000000,-75.150000,36.880000,12/15/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74489,12.000000,16.000000,2011.000000,-74.670000,36.670000,12/16/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74490,12.000000,17.000000,2011.000000,-74.990000,36.500000,12/17/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74491,12.000000,18.000000,2011.000000,-75.120000,36.750000,12/18/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74492,12.000000,19.000000,2011.000000,-75.030000,36.750000,12/19/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74493,12.000000,20.000000,2011.000000,-75.030000,37.000000,12/20/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74494,12.000000,21.000000,2011.000000,-73.600000,37.250000,12/21/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74495,12.000000,22.000000,2011.000000,-73.640000,37.500000,12/22/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74496,12.000000,23.000000,2011.000000,-75.200000,37.000000,12/23/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74497,12.000000,24.000000,2011.000000,-75.270000,36.750000,12/24/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74498,12.000000,27.000000,2011.000000,-74.340000,35.000000,12/27/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74499,12.000000,28.000000,2011.000000,-74.020000,36.250000,12/28/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74500,12.000000,29.000000,2011.000000,-75.560000,35.500000,12/29/2011,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74501,1.000000,3.000000,2012.000000,-74.180000,29.500000,1/3/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74502,1.000000,11.000000,2012.000000,-75.420000,21.750000,1/11/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74503,1.000000,15.000000,2012.000000,-73.340000,24.000000,1/15/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74504,1.000000,19.000000,2012.000000,-67.240000,26.750000,1/19/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74505,1.000000,21.000000,2012.000000,-66.000000,27.750000,1/21/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74506,1.000000,23.000000,2012.000000,-65.190000,27.250000,1/23/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74507,1.000000,24.000000,2012.000000,-65.280000,27.500000,1/24/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74508,1.000000,28.000000,2012.000000,-62.000000,24.500000,1/28/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74509,1.000000,29.000000,2012.000000,-61.400000,25.000000,1/29/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74510,1.000000,31.000000,2012.000000,-62.180000,24.000000,1/31/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74511,2.000000,1.000000,2012.000000,-63.130000,24.000000,2/1/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74512,2.000000,3.000000,2012.000000,-64.490000,22.250000,2/3/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74513,2.000000,4.000000,2012.000000,-63.960000,22.250000,2/4/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74514,2.000000,5.000000,2012.000000,-63.030000,22.750000,2/5/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74515,2.000000,7.000000,2012.000000,-62.520000,22.000000,2/7/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74516,2.000000,8.000000,2012.000000,-61.940000,22.750000,2/8/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74517,2.000000,9.000000,2012.000000,-62.730000,23.750000,2/9/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74518,2.000000,10.000000,2012.000000,-61.660000,23.000000,2/10/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74519,2.000000,11.000000,2012.000000,-60.880000,23.000000,2/11/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74520,2.000000,12.000000,2012.000000,-59.510000,23.000000,2/12/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74521,2.000000,13.000000,2012.000000,-58.960000,23.250000,2/13/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74522,2.000000,14.000000,2012.000000,-58.080000,22.500000,2/14/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74523,2.000000,15.000000,2012.000000,-58.840000,22.000000,2/15/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74524,2.000000,16.000000,2012.000000,-58.700000,22.000000,2/16/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74525,2.000000,17.000000,2012.000000,-59.730000,22.000000,2/17/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74526,2.000000,21.000000,2012.000000,-60.110000,22.500000,2/21/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74527,2.000000,26.000000,2012.000000,-63.640000,21.250000,2/26/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74528,2.000000,27.000000,2012.000000,-63.210000,22.000000,2/27/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74529,2.000000,28.000000,2012.000000,-65.000000,22.000000,2/28/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74530,2.000000,29.000000,2012.000000,-66.260000,21.750000,2/29/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74531,3.000000,2.000000,2012.000000,-68.120000,22.250000,3/2/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74532,3.000000,5.000000,2012.000000,-72.240000,20.250000,3/5/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74533,3.000000,6.000000,2012.000000,-72.840000,21.000000,3/6/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74534,3.000000,7.000000,2012.000000,-75.970000,22.000000,3/7/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74535,3.000000,10.000000,2012.000000,-78.410000,23.000000,3/10/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74536,3.000000,11.000000,2012.000000,-79.730000,23.750000,3/11/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74537,3.000000,12.000000,2012.000000,-81.470000,24.750000,3/12/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74538,3.000000,17.000000,2012.000000,-88.440000,24.000000,3/17/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74539,3.000000,18.000000,2012.000000,-88.440000,24.000000,3/18/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74540,3.000000,19.000000,2012.000000,-87.510000,23.500000,3/19/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74541,3.000000,20.000000,2012.000000,-87.840000,24.250000,3/20/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74542,3.000000,22.000000,2012.000000,-87.740000,27.500000,3/22/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74543,3.000000,23.000000,2012.000000,-86.500000,28.000000,3/23/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74544,3.000000,24.000000,2012.000000,-86.380000,28.000000,3/24/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74545,3.000000,25.000000,2012.000000,-85.710000,27.250000,3/25/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74546,3.000000,26.000000,2012.000000,-86.320000,27.250000,3/26/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74547,3.000000,27.000000,2012.000000,-85.750000,27.000000,3/27/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74548,3.000000,28.000000,2012.000000,-85.330000,26.500000,3/28/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74549,3.000000,29.000000,2012.000000,-85.330000,27.000000,3/29/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74550,3.000000,30.000000,2012.000000,-85.650000,26.250000,3/30/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74551,4.000000,3.000000,2012.000000,-86.530000,25.250000,4/3/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74552,4.000000,4.000000,2012.000000,-88.200000,25.000000,4/4/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74553,4.000000,5.000000,2012.000000,-87.860000,26.250000,4/5/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74554,4.000000,7.000000,2012.000000,-87.420000,28.000000,4/7/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74555,4.000000,8.000000,2012.000000,-86.950000,27.000000,4/8/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74556,4.000000,12.000000,2012.000000,-85.910000,27.500000,4/12/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74557,4.000000,13.000000,2012.000000,-85.220000,28.750000,4/13/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74558,4.000000,15.000000,2012.000000,-86.990000,28.250000,4/15/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74559,4.000000,16.000000,2012.000000,-88.000000,28.250000,4/16/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74560,4.000000,18.000000,2012.000000,-87.620000,25.500000,4/18/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74561,4.000000,19.000000,2012.000000,-86.830000,24.500000,4/19/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74562,4.000000,21.000000,2012.000000,-87.080000,21.750000,4/21/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74563,4.000000,22.000000,2012.000000,-86.500000,22.250000,4/22/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74564,4.000000,23.000000,2012.000000,-86.150000,22.750000,4/23/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74565,4.000000,24.000000,2012.000000,-85.910000,24.000000,4/24/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74566,4.000000,28.000000,2012.000000,-87.400000,29.750000,4/28/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74567,4.000000,29.000000,2012.000000,-87.480000,29.250000,4/29/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74568,5.000000,1.000000,2012.000000,-85.840000,27.750000,5/1/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74569,5.000000,2.000000,2012.000000,-85.650000,28.750000,5/2/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74570,5.000000,3.000000,2012.000000,-85.750000,28.250000,5/3/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74571,5.000000,4.000000,2012.000000,-85.630000,28.250000,5/4/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74572,5.000000,5.000000,2012.000000,-85.360000,28.250000,5/5/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74573,5.000000,6.000000,2012.000000,-85.800000,28.000000,5/6/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74574,5.000000,10.000000,2012.000000,-85.400000,28.500000,5/10/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74575,5.000000,11.000000,2012.000000,-86.240000,28.750000,5/11/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74576,5.000000,12.000000,2012.000000,-86.280000,27.750000,5/12/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74577,5.000000,21.000000,2012.000000,-79.520000,24.000000,5/21/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74578,5.000000,22.000000,2012.000000,-79.270000,24.500000,5/22/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74579,5.000000,23.000000,2012.000000,-78.430000,25.750000,5/23/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74580,5.000000,24.000000,2012.000000,-76.570000,24.500000,5/24/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74581,5.000000,27.000000,2012.000000,-74.450000,28.750000,5/27/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74582,6.000000,1.000000,2012.000000,-71.160000,38.000000,6/1/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74583,6.000000,4.000000,2012.000000,-66.940000,39.750000,6/4/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74584,6.000000,5.000000,2012.000000,-66.460000,39.250000,6/5/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74585,6.000000,6.000000,2012.000000,-63.680000,40.250000,6/6/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74586,6.000000,8.000000,2012.000000,-65.650000,37.750000,6/8/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74587,6.000000,9.000000,2012.000000,-65.670000,38.500000,6/9/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74588,6.000000,10.000000,2012.000000,-66.320000,39.750000,6/10/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74589,6.000000,11.000000,2012.000000,-64.420000,39.000000,6/11/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74590,6.000000,14.000000,2012.000000,-66.170000,42.750000,6/14/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74591,6.000000,15.000000,2012.000000,-66.470000,42.750000,6/15/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74592,6.000000,18.000000,2012.000000,-59.550000,44.000000,6/18/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74593,6.000000,19.000000,2012.000000,-59.760000,44.000000,6/19/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74594,6.000000,21.000000,2012.000000,-63.900000,47.250000,6/21/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74595,6.000000,22.000000,2012.000000,-63.750000,47.500000,6/22/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74596,6.000000,23.000000,2012.000000,-63.620000,47.500000,6/23/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74597,6.000000,24.000000,2012.000000,-64.510000,47.500000,6/24/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74598,6.000000,25.000000,2012.000000,-65.260000,47.750000,6/25/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
74599,6.000000,26.000000,2012.000000,-65.310000,47.750000,6/26/2012,511103400,5111034,PAM110P0588,Canada 2011,3,4,1
